chr	pos	end	is.left	is.right	strand	length
1	198200000	198299999	1	0	left	1e+05
1	198300000	198399999	1	0	left	1e+05
1	198700000	198799999	0	1	right	1e+05
1	198800000	198899999	0	1	right	1e+05
1	198900000	198999999	0	1	right	1e+05
1	199000000	199099999	0	1	right	1e+05
1	199100000	199199999	0	1	right	1e+05
1	199200000	199299999	0	1	right	1e+05
1	199300000	199399999	0	1	right	1e+05
1	199700000	199799999	1	0	left	1e+05
1	199800000	199899999	1	0	left	1e+05
1	199900000	199999999	1	0	left	1e+05
1	200000000	200099999	1	0	left	1e+05
1	200100000	200199999	1	0	left	1e+05
1	200200000	200299999	1	0	left	1e+05
1	200300000	200399999	1	0	left	1e+05
1	200400000	200499999	1	0	left	1e+05
1	208100000	208199999	0	1	right	1e+05
1	208200000	208299999	0	1	right	1e+05
1	208300000	208399999	0	1	right	1e+05
1	208400000	208499999	0	1	right	1e+05
1	208500000	208599999	0	1	right	1e+05
1	208600000	208699999	0	1	right	1e+05
1	208700000	208799999	0	1	right	1e+05
1	210100000	210199999	0	1	right	1e+05
1	210200000	210299999	0	1	right	1e+05
1	210900000	210999999	1	0	left	1e+05
1	211000000	211099999	1	0	left	1e+05
1	211100000	211199999	1	0	left	1e+05
1	211200000	211299999	1	0	left	1e+05
1	211300000	211399999	1	0	left	1e+05
1	211400000	211499999	1	0	left	1e+05
1	211500000	211599999	1	0	left	1e+05
1	211600000	211699999	1	0	left	1e+05
1	213200000	213299999	0	1	right	1e+05
1	213300000	213399999	0	1	right	1e+05
1	213400000	213499999	0	1	right	1e+05
1	213500000	213599999	0	1	right	1e+05
1	213600000	213699999	0	1	right	1e+05
1	213700000	213799999	0	1	right	1e+05
1	213800000	213899999	0	1	right	1e+05
1	213900000	213999999	0	1	right	1e+05
1	214000000	214099999	0	1	right	1e+05
1	214600000	214699999	0	1	right	1e+05
1	214700000	214799999	0	1	right	1e+05
1	214800000	214899999	0	1	right	1e+05
1	214900000	214999999	0	1	right	1e+05
1	215000000	215099999	0	1	right	1e+05
1	215100000	215199999	0	1	right	1e+05
1	219100000	219199999	1	0	left	1e+05
1	219200000	219299999	1	0	left	1e+05
1	219300000	219399999	1	0	left	1e+05
1	219400000	219499999	1	0	left	1e+05
1	219500000	219599999	1	0	left	1e+05
1	219600000	219699999	1	0	left	1e+05
1	221300000	221399999	1	0	left	1e+05
1	221400000	221499999	1	0	left	1e+05
1	221500000	221599999	1	0	left	1e+05
1	221600000	221699999	1	0	left	1e+05
1	221700000	221799999	1	0	left	1e+05
1	222100000	222199999	0	1	right	1e+05
1	222200000	222299999	0	1	right	1e+05
1	222300000	222399999	0	1	right	1e+05
1	223400000	223499999	1	0	left	1e+05
1	223500000	223599999	1	0	left	1e+05
1	223600000	223699999	1	0	left	1e+05
1	223700000	223799999	1	0	left	1e+05
1	223800000	223899999	1	0	left	1e+05
1	223900000	223999999	1	0	left	1e+05
1	224000000	224099999	1	0	left	1e+05
1	224600000	224699999	0	1	right	1e+05
1	224700000	224799999	0	1	right	1e+05
1	224800000	224899999	0	1	right	1e+05
1	224900000	224999999	0	1	right	1e+05
1	225000000	225099999	0	1	right	1e+05
1	225100000	225199999	0	1	right	1e+05
1	225400000	225499999	1	0	left	1e+05
1	225500000	225599999	1	0	left	1e+05
1	225600000	225699999	1	0	left	1e+05
1	225700000	225799999	1	0	left	1e+05
1	225800000	225899999	1	0	left	1e+05
1	225900000	225999999	1	0	left	1e+05
1	227000000	227099999	0	1	right	1e+05
1	227100000	227199999	0	1	right	1e+05
1	227200000	227299999	0	1	right	1e+05
1	227300000	227399999	0	1	right	1e+05
1	227400000	227499999	0	1	right	1e+05
1	227500000	227599999	0	1	right	1e+05
1	227600000	227699999	0	1	right	1e+05
1	227900000	227999999	1	0	left	1e+05
1	228000000	228099999	1	0	left	1e+05
1	228100000	228199999	1	0	left	1e+05
1	228200000	228299999	1	0	left	1e+05
1	228500000	228599999	0	1	right	1e+05
1	228600000	228699999	0	1	right	1e+05
1	228700000	228799999	0	1	right	1e+05
1	228800000	228899999	0	1	right	1e+05
1	229100000	229199999	1	0	left	1e+05
1	229200000	229299999	1	0	left	1e+05
1	229300000	229399999	1	0	left	1e+05
1	229400000	229499999	1	0	left	1e+05
1	229800000	229899999	0	1	right	1e+05
1	229900000	229999999	0	1	right	1e+05
1	230000000	230099999	0	1	right	1e+05
1	231000000	231099999	1	0	left	1e+05
1	231100000	231199999	1	0	left	1e+05
1	231200000	231299999	1	0	left	1e+05
1	231700000	231799999	0	1	right	1e+05
1	231800000	231899999	0	1	right	1e+05
1	231900000	231999999	0	1	right	1e+05
1	232000000	232099999	0	1	right	1e+05
1	232100000	232199999	0	1	right	1e+05
1	232200000	232299999	0	1	right	1e+05
1	232300000	232399999	0	1	right	1e+05
1	232700000	232799999	1	0	left	1e+05
1	232800000	232899999	1	0	left	1e+05
1	232900000	232999999	1	0	left	1e+05
1	233800000	233899999	1	0	left	1e+05
1	233900000	233999999	1	0	left	1e+05
1	234000000	234099999	1	0	left	1e+05
1	234100000	234199999	1	0	left	1e+05
1	234200000	234299999	1	0	left	1e+05
1	234300000	234399999	1	0	left	1e+05
1	234400000	234499999	1	0	left	1e+05
1	234500000	234599999	1	0	left	1e+05
1	234600000	234699999	1	0	left	1e+05
1	236400000	236499999	0	1	right	1e+05
1	236500000	236599999	0	1	right	1e+05
1	236600000	236699999	0	1	right	1e+05
1	236700000	236799999	0	1	right	1e+05
1	236800000	236899999	0	1	right	1e+05
1	236900000	236999999	0	1	right	1e+05
1	237000000	237099999	0	1	right	1e+05
1	237100000	237199999	0	1	right	1e+05
1	237200000	237299999	0	1	right	1e+05
1	237300000	237399999	0	1	right	1e+05
1	237400000	237499999	0	1	right	1e+05
1	237500000	237599999	0	1	right	1e+05
1	237600000	237699999	0	1	right	1e+05
1	240800000	240899999	1	0	left	1e+05
1	240900000	240999999	1	0	left	1e+05
1	241000000	241099999	1	0	left	1e+05
1	241100000	241199999	1	0	left	1e+05
1	241200000	241299999	1	0	left	1e+05
1	241300000	241399999	1	0	left	1e+05
1	241400000	241499999	1	0	left	1e+05
1	241500000	241599999	1	0	left	1e+05
1	241600000	241699999	1	0	left	1e+05
1	241900000	241999999	0	1	right	1e+05
1	242000000	242099999	0	1	right	1e+05
1	242100000	242199999	0	1	right	1e+05
1	242200000	242299999	0	1	right	1e+05
1	242300000	242399999	0	1	right	1e+05
1	242400000	242499999	0	1	right	1e+05
1	242700000	242799999	1	0	left	1e+05
1	242800000	242899999	1	0	left	1e+05
1	242900000	242999999	1	0	left	1e+05
1	243000000	243099999	1	0	left	1e+05
1	243100000	243199999	1	0	left	1e+05
1	244000000	244099999	1	0	left	1e+05
1	244100000	244199999	1	0	left	1e+05
1	244200000	244299999	1	0	left	1e+05
1	244300000	244399999	1	0	left	1e+05
1	244700000	244799999	1	0	left	1e+05
1	245200000	245299999	0	1	right	1e+05
1	245300000	245399999	0	1	right	1e+05
1	245400000	245499999	0	1	right	1e+05
1	245500000	245599999	0	1	right	1e+05
1	245600000	245699999	0	1	right	1e+05
1	245700000	245799999	0	1	right	1e+05
1	245800000	245899999	0	1	right	1e+05
1	246300000	246399999	1	0	left	1e+05
1	246400000	246499999	1	0	left	1e+05
1	246500000	246599999	1	0	left	1e+05
1	246600000	246699999	1	0	left	1e+05
1	247000000	247099999	0	1	right	1e+05
1	247100000	247199999	0	1	right	1e+05
1	247200000	247299999	0	1	right	1e+05
1	247400000	247499999	0	1	right	1e+05
1	247500000	247599999	0	1	right	1e+05
1	247600000	247699999	0	1	right	1e+05
1	247700000	247799999	0	1	right	1e+05
1	248000000	248099999	1	0	left	1e+05
1	248100000	248199999	1	0	left	1e+05
1	248200000	248299999	1	0	left	1e+05
1	248300000	248399999	1	0	left	1e+05
1	248400000	248499999	1	0	left	1e+05
1	248500000	248599999	1	0	left	1e+05
1	248600000	248699999	1	0	left	1e+05
1	248900000	248999999	0	1	right	1e+05
1	249000000	249099999	0	1	right	1e+05
1	249100000	249199999	0	1	right	1e+05
2	0	99999	0	1	right	1e+05
2	100000	199999	0	1	right	1e+05
2	200000	299999	0	1	right	1e+05
2	2400000	2499999	1	0	left	1e+05
2	2500000	2599999	1	0	left	1e+05
2	2600000	2699999	1	0	left	1e+05
2	2700000	2799999	1	0	left	1e+05
2	2800000	2899999	1	0	left	1e+05
2	2900000	2999999	1	0	left	1e+05
2	3000000	3099999	1	0	left	1e+05
2	3100000	3199999	1	0	left	1e+05
2	3200000	3299999	1	0	left	1e+05
2	3300000	3399999	1	0	left	1e+05
2	3600000	3699999	0	1	right	1e+05
2	3700000	3799999	0	1	right	1e+05
2	3800000	3899999	0	1	right	1e+05
2	3900000	3999999	0	1	right	1e+05
2	4000000	4099999	0	1	right	1e+05
2	4100000	4199999	0	1	right	1e+05
2	4200000	4299999	0	1	right	1e+05
2	4300000	4399999	0	1	right	1e+05
2	4400000	4499999	0	1	right	1e+05
2	4500000	4599999	0	1	right	1e+05
2	4600000	4699999	0	1	right	1e+05
2	5800000	5899999	1	0	left	1e+05
2	5900000	5999999	1	0	left	1e+05
2	6000000	6099999	1	0	left	1e+05
2	6100000	6199999	1	0	left	1e+05
2	6200000	6299999	1	0	left	1e+05
2	6300000	6399999	1	0	left	1e+05
2	6400000	6499999	1	0	left	1e+05
2	7300000	7399999	0	1	right	1e+05
2	7900000	7999999	1	0	left	1e+05
2	8000000	8099999	1	0	left	1e+05
2	8100000	8199999	1	0	left	1e+05
2	8200000	8299999	1	0	left	1e+05
2	8300000	8399999	1	0	left	1e+05
2	8400000	8499999	1	0	left	1e+05
2	9100000	9199999	1	0	left	1e+05
2	9200000	9299999	1	0	left	1e+05
2	9300000	9399999	1	0	left	1e+05
2	9400000	9499999	1	0	left	1e+05
2	9500000	9599999	1	0	left	1e+05
2	9900000	9999999	1	0	left	1e+05
2	10500000	10599999	0	1	right	1e+05
2	10600000	10699999	0	1	right	1e+05
2	10700000	10799999	0	1	right	1e+05
2	11900000	11999999	0	1	right	1e+05
2	12000000	12099999	0	1	right	1e+05
2	12100000	12199999	0	1	right	1e+05
2	12200000	12299999	0	1	right	1e+05
2	12300000	12399999	0	1	right	1e+05
2	12400000	12499999	0	1	right	1e+05
2	12500000	12599999	0	1	right	1e+05
2	12600000	12699999	0	1	right	1e+05
2	12700000	12799999	0	1	right	1e+05
2	12800000	12899999	0	1	right	1e+05
2	12900000	12999999	0	1	right	1e+05
2	13000000	13099999	0	1	right	1e+05
2	13800000	13899999	0	1	right	1e+05
2	13900000	13999999	0	1	right	1e+05
2	14000000	14099999	0	1	right	1e+05
2	14700000	14799999	1	0	left	1e+05
2	14800000	14899999	1	0	left	1e+05
2	14900000	14999999	1	0	left	1e+05
2	15000000	15099999	1	0	left	1e+05
2	15100000	15199999	1	0	left	1e+05
2	15200000	15299999	1	0	left	1e+05
2	15300000	15399999	1	0	left	1e+05
2	15400000	15499999	1	0	left	1e+05
2	15900000	15999999	0	1	right	1e+05
2	16000000	16099999	0	1	right	1e+05
2	16100000	16199999	0	1	right	1e+05
2	16200000	16299999	0	1	right	1e+05
2	17100000	17199999	1	0	left	1e+05
2	17200000	17299999	1	0	left	1e+05
2	17300000	17399999	1	0	left	1e+05
2	17400000	17499999	1	0	left	1e+05
2	17500000	17599999	1	0	left	1e+05
2	17600000	17699999	1	0	left	1e+05
2	17700000	17799999	1	0	left	1e+05
2	17800000	17899999	1	0	left	1e+05
2	18100000	18199999	0	1	right	1e+05
2	18200000	18299999	0	1	right	1e+05
2	18300000	18399999	0	1	right	1e+05
2	18400000	18499999	0	1	right	1e+05
2	18500000	18599999	0	1	right	1e+05
2	18600000	18699999	0	1	right	1e+05
2	18700000	18799999	0	1	right	1e+05
2	18800000	18899999	0	1	right	1e+05
2	19300000	19399999	1	0	left	1e+05
2	19400000	19499999	1	0	left	1e+05
2	19500000	19599999	1	0	left	1e+05
2	19600000	19699999	1	0	left	1e+05
2	19700000	19799999	1	0	left	1e+05
2	19800000	19899999	1	0	left	1e+05
2	19900000	19999999	1	0	left	1e+05
2	20000000	20099999	1	0	left	1e+05
2	20100000	20199999	1	0	left	1e+05
2	20200000	20299999	1	0	left	1e+05
2	20700000	20799999	0	1	right	1e+05
2	20800000	20899999	0	1	right	1e+05
2	20900000	20999999	0	1	right	1e+05
2	21000000	21099999	0	1	right	1e+05
2	21100000	21199999	0	1	right	1e+05
2	21200000	21299999	0	1	right	1e+05
2	21300000	21399999	0	1	right	1e+05
2	21400000	21499999	0	1	right	1e+05
2	21500000	21599999	0	1	right	1e+05
2	21600000	21699999	0	1	right	1e+05
2	21700000	21799999	0	1	right	1e+05
2	21800000	21899999	0	1	right	1e+05
2	21900000	21999999	0	1	right	1e+05
2	22600000	22699999	1	0	left	1e+05
2	22700000	22799999	1	0	left	1e+05
2	22800000	22899999	1	0	left	1e+05
2	22900000	22999999	1	0	left	1e+05
2	23000000	23099999	1	0	left	1e+05
2	23100000	23199999	1	0	left	1e+05
2	23200000	23299999	1	0	left	1e+05
2	23300000	23399999	1	0	left	1e+05
2	23400000	23499999	1	0	left	1e+05
2	23500000	23599999	1	0	left	1e+05
2	23600000	23699999	1	0	left	1e+05
2	27700000	27799999	0	1	right	1e+05
2	27800000	27899999	0	1	right	1e+05
2	27900000	27999999	0	1	right	1e+05
2	28000000	28099999	0	1	right	1e+05
2	28100000	28199999	0	1	right	1e+05
2	28500000	28599999	1	0	left	1e+05
2	28600000	28699999	1	0	left	1e+05
2	29300000	29399999	0	1	right	1e+05
2	29400000	29499999	0	1	right	1e+05
2	29500000	29599999	0	1	right	1e+05
2	29600000	29699999	0	1	right	1e+05
2	29700000	29799999	0	1	right	1e+05
2	30100000	30199999	1	0	left	1e+05
2	30200000	30299999	1	0	left	1e+05
2	30300000	30399999	1	0	left	1e+05
2	30800000	30899999	0	1	right	1e+05
2	30900000	30999999	0	1	right	1e+05
2	31000000	31099999	0	1	right	1e+05
2	31600000	31699999	1	0	left	1e+05
2	31700000	31799999	1	0	left	1e+05
2	31800000	31899999	1	0	left	1e+05
2	31900000	31999999	1	0	left	1e+05
2	32000000	32099999	1	0	left	1e+05
2	33800000	33899999	0	1	right	1e+05
2	33900000	33999999	0	1	right	1e+05
2	34000000	34099999	0	1	right	1e+05
2	34100000	34199999	0	1	right	1e+05
2	34200000	34299999	0	1	right	1e+05
2	34300000	34399999	0	1	right	1e+05
2	34400000	34499999	0	1	right	1e+05
2	34500000	34599999	0	1	right	1e+05
2	34600000	34699999	0	1	right	1e+05
2	34700000	34799999	0	1	right	1e+05
2	35900000	35999999	1	0	left	1e+05
2	36000000	36099999	1	0	left	1e+05
2	36100000	36199999	1	0	left	1e+05
2	36200000	36299999	1	0	left	1e+05
2	36300000	36399999	1	0	left	1e+05
2	36400000	36499999	1	0	left	1e+05
2	36500000	36599999	1	0	left	1e+05
2	36600000	36699999	1	0	left	1e+05
2	36700000	36799999	1	0	left	1e+05
2	36800000	36899999	1	0	left	1e+05
2	36900000	36999999	1	0	left	1e+05
2	37000000	37099999	1	0	left	1e+05
2	37100000	37199999	1	0	left	1e+05
2	37200000	37299999	1	0	left	1e+05
2	39500000	39599999	0	1	right	1e+05
2	39600000	39699999	0	1	right	1e+05
2	39700000	39799999	0	1	right	1e+05
2	39800000	39899999	0	1	right	1e+05
2	39900000	39999999	0	1	right	1e+05
2	40000000	40099999	0	1	right	1e+05
2	40100000	40199999	0	1	right	1e+05
2	40200000	40299999	0	1	right	1e+05
2	40300000	40399999	0	1	right	1e+05
2	40400000	40499999	0	1	right	1e+05
2	40500000	40599999	0	1	right	1e+05
2	40600000	40699999	0	1	right	1e+05
2	40700000	40799999	0	1	right	1e+05
2	41200000	41299999	1	0	left	1e+05
2	41300000	41399999	1	0	left	1e+05
2	41400000	41499999	1	0	left	1e+05
2	41500000	41599999	1	0	left	1e+05
2	41600000	41699999	1	0	left	1e+05
2	41700000	41799999	1	0	left	1e+05
2	41800000	41899999	1	0	left	1e+05
2	41900000	41999999	1	0	left	1e+05
2	42000000	42099999	1	0	left	1e+05
2	42100000	42199999	1	0	left	1e+05
2	42200000	42299999	1	0	left	1e+05
2	43400000	43499999	0	1	right	1e+05
2	43500000	43599999	0	1	right	1e+05
2	43600000	43699999	0	1	right	1e+05
2	43700000	43799999	0	1	right	1e+05
2	48000000	48099999	0	1	right	1e+05
2	48100000	48199999	0	1	right	1e+05
2	48600000	48699999	0	1	right	1e+05
2	48700000	48799999	0	1	right	1e+05
2	48800000	48899999	0	1	right	1e+05
2	48900000	48999999	0	1	right	1e+05
2	49000000	49099999	0	1	right	1e+05
2	49100000	49199999	0	1	right	1e+05
2	49200000	49299999	0	1	right	1e+05
2	49300000	49399999	0	1	right	1e+05
2	49400000	49499999	0	1	right	1e+05
2	49500000	49599999	0	1	right	1e+05
2	49600000	49699999	0	1	right	1e+05
2	49700000	49799999	0	1	right	1e+05
2	53000000	53099999	1	0	left	1e+05
2	53100000	53199999	1	0	left	1e+05
2	53200000	53299999	1	0	left	1e+05
2	53300000	53399999	1	0	left	1e+05
2	53400000	53499999	1	0	left	1e+05
2	53500000	53599999	1	0	left	1e+05
2	53600000	53699999	1	0	left	1e+05
2	53700000	53799999	1	0	left	1e+05
2	53800000	53899999	1	0	left	1e+05
2	53900000	53999999	1	0	left	1e+05
2	54000000	54099999	1	0	left	1e+05
2	54100000	54199999	1	0	left	1e+05
2	54200000	54299999	1	0	left	1e+05
2	54300000	54399999	1	0	left	1e+05
2	54400000	54499999	1	0	left	1e+05
2	55600000	55699999	0	1	right	1e+05
2	55700000	55799999	0	1	right	1e+05
2	55800000	55899999	0	1	right	1e+05
2	55900000	55999999	0	1	right	1e+05
2	56000000	56099999	0	1	right	1e+05
2	56100000	56199999	0	1	right	1e+05
2	56200000	56299999	0	1	right	1e+05
2	56300000	56399999	0	1	right	1e+05
2	56400000	56499999	0	1	right	1e+05
2	56500000	56599999	0	1	right	1e+05
2	56600000	56699999	0	1	right	1e+05
2	56700000	56799999	0	1	right	1e+05
2	57200000	57299999	1	0	left	1e+05
2	57300000	57399999	1	0	left	1e+05
2	57400000	57499999	1	0	left	1e+05
2	57500000	57599999	1	0	left	1e+05
2	57600000	57699999	1	0	left	1e+05
2	57700000	57799999	1	0	left	1e+05
2	57800000	57899999	1	0	left	1e+05
2	57900000	57999999	1	0	left	1e+05
2	58000000	58099999	1	0	left	1e+05
2	58400000	58499999	0	1	right	1e+05
2	58500000	58599999	0	1	right	1e+05
2	58600000	58699999	0	1	right	1e+05
2	58700000	58799999	0	1	right	1e+05
2	58800000	58899999	0	1	right	1e+05
2	58900000	58999999	0	1	right	1e+05
2	59000000	59099999	0	1	right	1e+05
2	59700000	59799999	1	0	left	1e+05
2	59800000	59899999	1	0	left	1e+05
2	59900000	59999999	1	0	left	1e+05
2	60000000	60099999	1	0	left	1e+05
2	60100000	60199999	1	0	left	1e+05
2	60200000	60299999	1	0	left	1e+05
2	60300000	60399999	1	0	left	1e+05
2	60400000	60499999	1	0	left	1e+05
2	60500000	60599999	1	0	left	1e+05
2	60600000	60699999	1	0	left	1e+05
2	60700000	60799999	1	0	left	1e+05
2	62700000	62799999	0	1	right	1e+05
2	62800000	62899999	0	1	right	1e+05
2	62900000	62999999	0	1	right	1e+05
2	63000000	63099999	0	1	right	1e+05
2	63100000	63199999	0	1	right	1e+05
2	63200000	63299999	0	1	right	1e+05
2	63600000	63699999	1	0	left	1e+05
2	63700000	63799999	1	0	left	1e+05
2	63800000	63899999	1	0	left	1e+05
2	63900000	63999999	1	0	left	1e+05
2	64000000	64099999	1	0	left	1e+05
2	65700000	65799999	0	1	right	1e+05
2	65800000	65899999	0	1	right	1e+05
2	65900000	65999999	0	1	right	1e+05
2	66000000	66099999	0	1	right	1e+05
2	66100000	66199999	0	1	right	1e+05
2	66200000	66299999	0	1	right	1e+05
2	66300000	66399999	0	1	right	1e+05
2	66400000	66499999	0	1	right	1e+05
2	66500000	66599999	0	1	right	1e+05
2	66600000	66699999	0	1	right	1e+05
2	66700000	66799999	0	1	right	1e+05
2	67300000	67399999	1	0	left	1e+05
2	67400000	67499999	1	0	left	1e+05
2	67500000	67599999	1	0	left	1e+05
2	67600000	67699999	1	0	left	1e+05
2	67700000	67799999	1	0	left	1e+05
2	67800000	67899999	1	0	left	1e+05
2	67900000	67999999	1	0	left	1e+05
2	68000000	68099999	1	0	left	1e+05
2	68100000	68199999	1	0	left	1e+05
2	68200000	68299999	1	0	left	1e+05
2	68300000	68399999	1	0	left	1e+05
2	71200000	71299999	0	1	right	1e+05
2	71300000	71399999	0	1	right	1e+05
2	71400000	71499999	0	1	right	1e+05
2	71500000	71599999	0	1	right	1e+05
2	71600000	71699999	0	1	right	1e+05
2	71700000	71799999	0	1	right	1e+05
2	71800000	71899999	0	1	right	1e+05
2	71900000	71999999	0	1	right	1e+05
2	72000000	72099999	0	1	right	1e+05
2	72100000	72199999	0	1	right	1e+05
2	72200000	72299999	0	1	right	1e+05
2	72600000	72699999	1	0	left	1e+05
2	72700000	72799999	1	0	left	1e+05
2	72800000	72899999	1	0	left	1e+05
2	72900000	72999999	1	0	left	1e+05
2	73000000	73099999	1	0	left	1e+05
2	73100000	73199999	1	0	left	1e+05
2	73200000	73299999	1	0	left	1e+05
2	73300000	73399999	1	0	left	1e+05
2	73400000	73499999	1	0	left	1e+05
2	73500000	73599999	1	0	left	1e+05
2	73600000	73699999	1	0	left	1e+05
2	73700000	73799999	1	0	left	1e+05
2	74900000	74999999	0	1	right	1e+05
2	75000000	75099999	0	1	right	1e+05
2	75100000	75199999	0	1	right	1e+05
2	75200000	75299999	0	1	right	1e+05
2	75300000	75399999	0	1	right	1e+05
2	75400000	75499999	0	1	right	1e+05
2	75500000	75599999	0	1	right	1e+05
2	75600000	75699999	0	1	right	1e+05
2	75700000	75799999	0	1	right	1e+05
2	75800000	75899999	0	1	right	1e+05
2	75900000	75999999	0	1	right	1e+05
2	76000000	76099999	0	1	right	1e+05
2	76100000	76199999	0	1	right	1e+05
2	76200000	76299999	0	1	right	1e+05
2	76300000	76399999	0	1	right	1e+05
2	76400000	76499999	0	1	right	1e+05
2	76500000	76599999	0	1	right	1e+05
2	76600000	76699999	0	1	right	1e+05
2	76700000	76799999	0	1	right	1e+05
2	79900000	79999999	1	0	left	1e+05
2	80000000	80099999	1	0	left	1e+05
2	80100000	80199999	1	0	left	1e+05
2	80200000	80299999	1	0	left	1e+05
2	80300000	80399999	1	0	left	1e+05
2	80400000	80499999	1	0	left	1e+05
2	80800000	80899999	0	1	right	1e+05
2	80900000	80999999	0	1	right	1e+05
2	81000000	81099999	0	1	right	1e+05
2	81100000	81199999	0	1	right	1e+05
2	81200000	81299999	0	1	right	1e+05
2	83900000	83999999	1	0	left	1e+05
2	84000000	84099999	1	0	left	1e+05
2	84100000	84199999	1	0	left	1e+05
2	84200000	84299999	1	0	left	1e+05
2	84300000	84399999	1	0	left	1e+05
2	84400000	84499999	1	0	left	1e+05
2	84500000	84599999	1	0	left	1e+05
2	84600000	84699999	1	0	left	1e+05
2	84700000	84799999	1	0	left	1e+05
2	84800000	84899999	1	0	left	1e+05
2	84900000	84999999	1	0	left	1e+05
2	85000000	85099999	1	0	left	1e+05
2	85100000	85199999	1	0	left	1e+05
2	85200000	85299999	1	0	left	1e+05
2	86400000	86499999	0	1	right	1e+05
2	86500000	86599999	0	1	right	1e+05
2	86600000	86699999	0	1	right	1e+05
2	86700000	86799999	0	1	right	1e+05
2	86800000	86899999	0	1	right	1e+05
2	86900000	86999999	0	1	right	1e+05
2	87000000	87099999	0	1	right	1e+05
2	88300000	88399999	1	0	left	1e+05
2	88400000	88499999	1	0	left	1e+05
2	88500000	88599999	1	0	left	1e+05
2	88600000	88699999	1	0	left	1e+05
2	88700000	88799999	1	0	left	1e+05
2	89200000	89299999	0	1	right	1e+05
2	89300000	89399999	0	1	right	1e+05
2	89400000	89499999	0	1	right	1e+05
2	89500000	89599999	0	1	right	1e+05
2	89600000	89699999	0	1	right	1e+05
2	89700000	89799999	0	1	right	1e+05
2	89800000	89899999	0	1	right	1e+05
2	89900000	89999999	0	1	right	1e+05
2	90000000	90099999	0	1	right	1e+05
